Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
6680,B001LG945O,A1NS6O584WD5FJ,William Polm,0,0,4,1245715200,Good alternative to regular orange soda,"My daughter thinks this tastes like Sunkist Orange Soda, my grandson likes it and drank the rest of it (most of the can).  I thought it was okay (by I am not a fan of orange sodas); I would undoubtedly like it better in another flavor, like Grape, or Fruit Punch, or Kiwi Berry.<br />I think this is, of course, a much healthier alternative to any regular soda. And judging from my dautgher's and my grandson's experience with it, it would be hit with most kids."
395717,B004V3INKQ,ANF7RCFKKEBP6,Miss Priss,0,0,5,1350432000,Amazon Van Houtte Raspberry Truffle Keurig K Cups,Absolutely amazing tasting!!!!! I was quite surprised that it would be this incredibly delicious!!!!!!! I certainly would recommend this to a friend
345619,B000PFEWEA,A3IGQPI6A25X7Y,chuck,0,0,5,1303603200,New hot sauce is great You must try it.,"Hey I had to order this product on line because it is not on the market in my area yet, but it was well worth the order this sauce is great. Not real spicy so dont be afraid to try it even if you dont like spicy things. It will be real popular some day Ill wager. chuck douglass"
511600,B0013NE28E,A1NPQF53JRZ59B,Julie Livingston,0,0,4,1333584000,:),Very good product. Great deal I would recommend to a friend. Its rare to find all the colors you like in one package.
394000,B000WVY4PE,A2GN22343BJY3S,issi27,2,3,5,1301443200,Keeps my mother-in-law regular,This is a great product. I send it to my mother-in-law so that she stays regular. She has had medical issues for quite some time and could never find anything that would work on a continuous basis. This does the trick.
449190,B0014UFXGG,A1OH6QJXRJTZV3,cityoftheangels,2,4,4,1274745600,Xylitol is good but Z Sweet has fewer side effects,"Xylitol was recommended by my doctor to help combat a familial tendency towards diabetes. It is very much like sugar in taste and form - and offered a terrific way to deal with my preference for sweetened tea and coffee. (Several of my doctors specifically recommended that I do not use Splenda or any other artificial sweetners.)There are some gastrointestinal side effects to Xylitol however.<br /><br />A product called ""Z Sweet"" was introduced to me as an alternative to Xylitol ... Z Sweet uses Erythritol mixed with a bit of Stevia (though there is NO licorice aftertaste at all). Erythritol seems to have all the same advantages as Xylitol, but has fewer side effects. The taste is nearly identical - though I prefer the Z Sweet combo. If memory serves, Z Sweet/Erythritol is not dangerous to dogs.<br /><br />If you find Xylitol useful in your life, as I do, you might want to know about Eryithritol (or Z Sweet) in addition."
302758,B004289G4W,A3DZF44EA03T5Z,Roy Clark,0,0,5,1341446400,a Great Find!,"It made it challenging when our beagle puppy did not take to liking biscuit treats very well when training her,so we grabbed these inexpensive treats to try. She LOVES them and has trained very well with them!  She loves the salmon ones the most. I love that they are sooo inexpensive and one bag can go a long way! I also like the reclosable bag they come in bc they are stinky. The little heart shape is such a perfect size, but we actually trained her by breaking them in half. They are of good substance and hearty enough that  just a few are of great satisfaction to her."
181391,B007PA34DS,A1J79CHIUWTEB4,"S. Britt Sr. ""HumanBean""",1,1,5,1314489600,Favorite decaf,"Haven't found a decaf I like better.  Took forever to get it though. very very slow shipping. Still, I'd buy it again. The coffee is worth it."
376749,B000LR4E6I,A36U7NO5WC37HO,Yu Kwan Cheng,7,8,1,1315008000,Misleading Picture and Description,"This item sold and shipped by [...] is nothing like what is pictured, they mentioned x oz/jar, more like 5oz/can.  The first can I opened the pull tab came right off.  I'm no stranger to pull tabs I feed my cat from cans that are pull tabs.<br /><br />I recommend going to their site [...].  Their picture is more accurate of the product. The title of the site is ""russian caviar since 2004, shipped from the USA"".  Notice that this product title starts with ""Alaskan Salmon"", minor quib, but ...<br /><br />My order consists of 4 cans of ""Grained Salmon Caviar""  looks and smells nothing like the sushi restaurant roe.  A lot of the eggs were crushed I'd say around 80% to 90%.  The ones I get from the sushi restaurants are all intact little bubbles.  It might be because its concentrate, but I don't remember the Roe in the restaurants smelling like olives. I don't like olives<br /><br />The can labels are russian but I can see ""made in USA"" and made on March 28, 2011.  This contradicts with description of 2 week shelf life.  So this product has already been expired, possibly they mean when its opened.  It was September when I received it.  I was a bit turned off by the large difference in ship and made date.<br /><br />The order arrived a day later than expected.  That is fine however it was only shipped after I inquired its status.  The shipper said he/she was ""sorry I was out of town"".  The product was pack tightly, but the ice pack that was packed with has already melted by the time I got it (I opened the package immediately upon receiving, knowing it was perishable).<br /><br />This is the first time I ordered Salmon Roe, perhaps they all come like this.  However there are still inconsistencies with this product's page, that needs to be pointed out."
393923,B005KGMRGO,A1K71POXDF0945,Alan,0,0,5,1341964800,My guests loved it!,"I served the Kaldi sauces at a little gathering of friends this past Sunday - I thought it would be fun and different for people to try, since the Kaldes brothers are a local success story.  My guests loved the sauces, and I did too!  You can really taste the difference - they don't feel as processed as most other jarred sauces.<br /><br />I gave what was left in the bottles to guests to take home as party favors.  Just yesterday, I dropped in to say hi to one of them, and they were snacking on one of the sauces with some slices of french bread.  I am definitely going to start giving these as gifts to my foodie friends."
197938,B0078Y6CN0,A2Z0UU1XYGFLC2,"EPRives2012 ""Ezequiel""",0,0,4,1302825600,a great deal and a good brew,"I must say that I bought this for two reasons. One, because the price was right and second, because it had CHOCOLATE. I actually liked this one better than others except it is no Cafe Mocha. What can I say, I'm going to search now for a Cafe Mocha here on Amazon. If the price is right i'll buy it."
381664,B000NJH4KM,A3AGLGTXZHYEIE,Tank,0,0,4,1342137600,Impressed!!!,I was very pleased with these finishing salts. They add depth and one up the presentation factor. Thanks for the quickness of shipping and I highly recommend this product.
267416,B001ELL9QS,A12S5JMBF5Y9K3,"Amazon Girl ""Cat Lady""",0,0,5,1264896000,"Extreme Health Organic Green Tea, Loose Leaf","I bought this tea from Amazon and have used both of the bags and want more. It is one of the best green teas that I have ever used and even my husband (not a fan of green tea) really likes it, both hot and iced. Please restock it. I am a frequent Amazon customer."
326307,B001ABTGQW,AS9TCRNBTI1I2,Lennie,0,0,5,1310774400,"The cool refreshment, with alot of flavor,","I like to have a cool refresing vanilla spiced chai tea drink every day.  I share with my husband, as he likes it also.  Ordering this drink mix from Amazon makes it more affordable."
556911,B000H0ZJHW,AAO45U5T6LX9J,Willie,0,0,5,1240704000,Great treats!,My dog loves these treats and there's enough in the bag to last a long time.
294507,B000OZP7CM,AY15MC2219ZY7,gerberia,2,6,2,1329782400,Couldn't get it out of the bottle!,"I was excited to start using coconut oil in cooking because I had heard so much about the health benefits.  However, when this tall blue bottle arrived, I could not actually get the SOLID coconut oil out of the bottle!  Anyone have suggestions?"
501779,B000E46GSW,A1PW38OAFQNSC6,MWP,1,1,5,1266451200,The Best...,"The best granola bars that we have eaten so far.  Chewy, and very tasty.. it does not feel like you are eating bland cardboard. My kids love them!"
222506,B004E4CCSQ,A2SLX6UHHYCMCV,"M. Cordoba ""mxc""",0,0,3,1329091200,"convenient, slight hospital taste, alcohol based sugars","To be honest, I was not expecting much. What can 1.62 ounces of tea really do? I expected to get about 4 or 5 teas, and not much else, despite the claim to many servings. However, this is a nice product and might be better for others.<br /><br />1. The taste reminds me too much of a hospital, maybe its just the peach flavor, but it reminded me of it (and I wasn't alone with this opinion)<br />2. You really can get a lot of servings out of it. The measure is very unscientific (they define a servings as a ""squirt"", which as you might guess varies quite a bit. A strong squirt? A quick squirt? A you-hold-for-a-second squirt? Who knows, but it falls somewhere in between. In general a strong squirt can give a bit of flavor to a 12 ounce glass of water.<br />3. Its convenient as it mixes very easy with water. If you are not picky, you don't even have to stir it. For a consistent taste, you can just stif for 2 seconds. If you want it sweeter, just keep adding squirts, (3 squirts on a 12 ounce glass makes for a very sweet tea, I wouldn't recommend more than that)<br /><br />Another positive in my book is the use of alcohol based/type sugars, as opposed to high fructose corn syrup.<br /><br />However, at around $5 dollars per 1.6 ounce jar, it's quite expensive. I would say you get 20 decent size servings out of it, that comes out to 25 cents per strong squirt. Maybe the convenience is worth it.<br /><br />If it weren't for the hospital taste, I'd give it 4 stars."
